detected_object,timestamp,weather,temperature_celsius,holiday,location
plastic,2025-06-30 16:29:23,sunny,20,0,development
paper,2025-06-30 13:53:57,sunny,20,0,development
metal,2025-06-30 9:23:16,sunny,20,0,development
glass,2025-06-30 7:04:00,sunny,20,0,development
metal,2025-06-30 22:41:22,sunny,20,0,development
plastic,2025-06-30 13:06:17,sunny,20,0,development
organic,2025-06-30 1:19:15,sunny,20,0,development
glass,2025-06-30 3:34:51,sunny,20,0,development
paper,2025-06-30 12:03:58,sunny,20,0,development
metal,2025-06-30 3:29:53,sunny,20,0,development
plastic,2025-06-30 13:00:13,sunny,20,0,development
plastic,2025-06-30 23:55:51,sunny,20,0,development
glass,2025-07-01 7:12:13,cloudy,25,0,development
paper,2025-07-01 11:54:53,cloudy,25,0,development
plastic,2025-07-01 2:01:21,cloudy,25,0,development
plastic,2025-07-01 15:13:57,cloudy,25,0,development
plastic,2025-07-01 12:49:36,cloudy,25,0,development
plastic,2025-07-01 5:43:31,cloudy,25,0,development
glass,2025-07-01 14:30:15,cloudy,25,0,development
organic,2025-07-01 23:54:11,cloudy,25,0,development
metal,2025-07-01 12:31:07,cloudy,25,0,development
metal,2025-07-01 6:16:45,cloudy,25,0,development
metal,2025-07-01 22:35:44,cloudy,25,0,development
plastic,2025-07-01 21:20:43,cloudy,25,0,development
plastic,2025-07-01 6:06:08,cloudy,25,0,development
plastic,2025-07-01 5:05:49,cloudy,25,0,development
paper,2025-07-01 5:28:55,cloudy,25,0,development
organic,2025-07-01 10:49:59,cloudy,25,0,development
organic,2025-07-01 22:57:58,cloudy,25,0,development
glass,2025-07-01 11:20:23,cloudy,25,0,development
organic,2025-07-01 13:17:17,cloudy,25,0,development
plastic,2025-07-01 22:17:31,cloudy,25,0,development
plastic,2025-07-01 9:52:12,cloudy,25,0,development
glass,2025-07-01 11:07:25,cloudy,25,0,development
paper,2025-07-01 6:04:32,cloudy,25,0,development
metal,2025-07-01 4:10:40,cloudy,25,0,development
paper,2025-07-01 15:32:20,cloudy,25,0,development
organic,2025-07-02 14:04:47,cloudy,23,0,development
paper,2025-07-02 17:34:08,cloudy,23,0,development
metal,2025-07-02 8:56:37,cloudy,23,0,development
organic,2025-07-02 18:47:14,cloudy,23,0,development
organic,2025-07-02 10:55:39,cloudy,23,0,development
paper,2025-07-02 19:52:33,cloudy,23,0,development
plastic,2025-07-02 4:47:32,cloudy,23,0,development
organic,2025-07-02 2:08:43,cloudy,23,0,development
paper,2025-07-02 18:57:59,cloudy,23,0,development
organic,2025-07-02 16:58:28,cloudy,23,0,development
organic,2025-07-02 6:42:57,cloudy,23,0,development
plastic,2025-07-02 21:18:34,cloudy,23,0,development
plastic,2025-07-02 6:19:10,cloudy,23,0,development
plastic,2025-07-02 19:10:51,cloudy,23,0,development
metal,2025-07-02 17:48:39,cloudy,23,0,development
plastic,2025-07-02 16:57:24,cloudy,23,0,development
glass,2025-07-02 9:59:55,cloudy,23,0,development
organic,2025-07-02 17:13:46,cloudy,23,0,development
organic,2025-07-02 19:55:10,cloudy,23,0,development
metal,2025-07-02 23:44:28,cloudy,23,0,development
glass,2025-07-02 17:51:43,cloudy,23,0,development
plastic,2025-07-02 11:15:39,cloudy,23,0,development
plastic,2025-07-02 21:29:11,cloudy,23,0,development
plastic,2025-07-02 23:09:00,cloudy,23,0,development
organic,2025-07-02 13:23:50,cloudy,23,0,development
metal,2025-07-03 21:19:21,sunny,22,0,development
paper,2025-07-03 12:58:40,sunny,22,0,development
paper,2025-07-03 23:37:05,sunny,22,0,development
plastic,2025-07-03 8:37:28,sunny,22,0,development
metal,2025-07-03 0:25:27,sunny,22,0,development
organic,2025-07-03 2:02:10,sunny,22,0,development
organic,2025-07-03 20:48:05,sunny,22,0,development
paper,2025-07-03 15:54:10,sunny,22,0,development
plastic,2025-07-03 2:32:31,sunny,22,0,development
plastic,2025-07-03 6:34:22,sunny,22,0,development
organic,2025-07-03 7:44:56,sunny,22,0,development
paper,2025-07-03 20:50:19,sunny,22,0,development
plastic,2025-07-03 16:07:17,sunny,22,0,development
glass,2025-07-03 6:29:55,sunny,22,0,development
organic,2025-07-03 10:17:26,sunny,22,0,development
glass,2025-07-03 3:27:37,sunny,22,0,development
metal,2025-07-03 3:02:20,sunny,22,0,development
metal,2025-07-03 22:56:35,sunny,22,0,development
plastic,2025-07-03 4:26:11,sunny,22,0,development
plastic,2025-07-03 12:16:21,sunny,22,0,development
paper,2025-07-03 2:15:09,sunny,22,0,development
metal,2025-07-03 1:47:10,sunny,22,0,development
glass,2025-07-03 14:09:28,sunny,22,0,development
paper,2025-07-03 6:15:13,sunny,22,0,development
paper,2025-07-03 14:02:39,sunny,22,0,development
plastic,2025-07-03 20:34:18,sunny,22,0,development
glass,2025-07-03 7:55:04,sunny,22,0,development
metal,2025-07-03 23:41:07,sunny,22,0,development
paper,2025-07-04 13:13:22,sunny,19,0,development
organic,2025-07-04 3:39:18,sunny,19,0,development
metal,2025-07-04 21:15:29,sunny,19,0,development
organic,2025-07-04 12:55:16,sunny,19,0,development
organic,2025-07-04 10:23:17,sunny,19,0,development
metal,2025-07-04 22:22:20,sunny,19,0,development
organic,2025-07-04 4:31:12,sunny,19,0,development
plastic,2025-07-04 14:06:11,sunny,19,0,development
paper,2025-07-04 18:02:03,sunny,19,0,development
plastic,2025-07-04 10:47:07,sunny,19,0,development
metal,2025-07-04 17:37:32,sunny,19,0,development
plastic,2025-07-04 23:02:00,sunny,19,0,development
organic,2025-07-04 22:39:34,sunny,19,0,development
plastic,2025-07-04 22:38:36,sunny,19,0,development
glass,2025-07-04 5:20:10,sunny,19,0,development
metal,2025-07-04 5:05:09,sunny,19,0,development
paper,2025-07-04 6:59:37,sunny,19,0,development
organic,2025-07-04 21:58:21,sunny,19,0,development
plastic,2025-07-04 11:59:10,sunny,19,0,development
plastic,2025-07-04 9:12:45,sunny,19,0,development
organic,2025-07-04 19:20:11,sunny,19,0,development
plastic,2025-07-04 2:24:49,sunny,19,0,development
metal,2025-07-04 13:32:26,sunny,19,0,development
plastic,2025-07-04 21:53:05,sunny,19,0,development
organic,2025-07-05 17:27:57,sunny,23,0,development
plastic,2025-07-05 16:53:56,sunny,23,0,development
paper,2025-07-05 13:05:11,sunny,23,0,development
paper,2025-07-05 6:19:55,sunny,23,0,development
glass,2025-07-05 10:21:29,sunny,23,0,development
organic,2025-07-05 2:37:49,sunny,23,0,development
plastic,2025-07-05 18:36:19,sunny,23,0,development
metal,2025-07-05 2:42:36,sunny,23,0,development
plastic,2025-07-05 19:37:20,sunny,23,0,development
plastic,2025-07-05 10:24:42,sunny,23,0,development
glass,2025-07-05 13:29:46,sunny,23,0,development
organic,2025-07-05 3:43:41,sunny,23,0,development
plastic,2025-07-05 13:25:48,sunny,23,0,development
plastic,2025-07-05 1:10:20,sunny,23,0,development
glass,2025-07-05 6:20:49,sunny,23,0,development
organic,2025-07-05 17:00:39,sunny,23,0,development
plastic,2025-07-05 11:30:29,sunny,23,0,development
metal,2025-07-05 19:21:41,sunny,23,0,development
plastic,2025-07-05 7:47:45,sunny,23,0,development
paper,2025-07-05 12:32:06,sunny,23,0,development
plastic,2025-07-05 19:31:23,sunny,23,0,development
paper,2025-07-05 16:45:13,sunny,23,0,development
organic,2025-07-05 0:49:55,sunny,23,0,development
paper,2025-07-05 3:19:18,sunny,23,0,development
metal,2025-07-05 5:22:16,sunny,23,0,development
plastic,2025-07-05 17:05:03,sunny,23,0,development
organic,2025-07-05 6:35:22,sunny,23,0,development
organic,2025-07-05 20:13:03,sunny,23,0,development
plastic,2025-07-05 13:23:15,sunny,23,0,development
organic,2025-07-05 3:31:42,sunny,23,0,development
plastic,2025-07-05 7:48:22,sunny,23,0,development
plastic,2025-07-05 22:25:55,sunny,23,0,development
plastic,2025-07-06 4:49:45,cloudy,19,0,development
paper,2025-07-06 2:57:48,cloudy,19,0,development
organic,2025-07-06 22:51:59,cloudy,19,0,development
paper,2025-07-06 7:04:31,cloudy,19,0,development
plastic,2025-07-06 12:03:03,cloudy,19,0,development
metal,2025-07-06 5:47:02,cloudy,19,0,development
metal,2025-07-06 19:20:42,cloudy,19,0,development
metal,2025-07-06 23:12:10,cloudy,19,0,development
metal,2025-07-06 4:09:23,cloudy,19,0,development
plastic,2025-07-06 23:02:31,cloudy,19,0,development
paper,2025-07-06 5:56:34,cloudy,19,0,development
organic,2025-07-06 17:48:25,cloudy,19,0,development
glass,2025-07-06 11:02:21,cloudy,19,0,development
organic,2025-07-06 2:24:48,cloudy,19,0,development
plastic,2025-07-06 17:58:55,cloudy,19,0,development
metal,2025-07-06 20:27:53,cloudy,19,0,development
organic,2025-07-06 13:43:27,cloudy,19,0,development
plastic,2025-07-06 20:04:40,cloudy,19,0,development
organic,2025-07-06 5:57:17,cloudy,19,0,development
organic,2025-07-06 15:56:13,cloudy,19,0,development
plastic,2025-07-06 11:52:49,cloudy,19,0,development
metal,2025-07-06 4:39:35,cloudy,19,0,development
glass,2025-07-06 0:31:53,cloudy,19,0,development
organic,2025-07-06 17:54:20,cloudy,19,0,development
plastic,2025-07-06 20:37:45,cloudy,19,0,development
paper,2025-07-07 13:40:24,cloudy,21,0,development
plastic,2025-07-07 18:30:22,cloudy,21,0,development
paper,2025-07-07 5:00:36,cloudy,21,0,development
plastic,2025-07-07 23:01:59,cloudy,21,0,development
organic,2025-07-07 8:10:18,cloudy,21,0,development
organic,2025-07-07 16:24:51,cloudy,21,0,development
plastic,2025-07-07 9:44:53,cloudy,21,0,development
plastic,2025-07-07 18:20:12,cloudy,21,0,development
plastic,2025-07-07 20:14:39,cloudy,21,0,development
plastic,2025-07-07 6:58:05,cloudy,21,0,development
organic,2025-07-07 9:13:53,cloudy,21,0,development
paper,2025-07-07 18:01:48,cloudy,21,0,development
paper,2025-07-07 20:22:59,cloudy,21,0,development
metal,2025-07-07 15:01:03,cloudy,21,0,development
metal,2025-07-07 7:42:29,cloudy,21,0,development
plastic,2025-07-07 18:06:33,cloudy,21,0,development
plastic,2025-07-07 12:44:45,cloudy,21,0,development
glass,2025-07-07 7:37:41,cloudy,21,0,development
paper,2025-07-07 7:57:13,cloudy,21,0,development
paper,2025-07-07 6:49:11,cloudy,21,0,development
glass,2025-07-07 3:18:42,cloudy,21,0,development
plastic,2025-07-07 18:17:45,cloudy,21,0,development
plastic,2025-07-07 19:27:59,cloudy,21,0,development
organic,2025-07-07 13:02:46,cloudy,21,0,development
plastic,2025-07-07 18:05:51,cloudy,21,0,development
paper,2025-07-08 2:22:52,misty,21,0,development
glass,2025-07-08 18:59:13,misty,21,0,development
plastic,2025-07-08 8:24:59,misty,21,0,development
organic,2025-07-08 22:40:52,misty,21,0,development
metal,2025-07-08 17:41:30,misty,21,0,development
paper,2025-07-08 23:42:01,misty,21,0,development
paper,2025-07-08 3:36:01,misty,21,0,development
plastic,2025-07-08 19:57:21,misty,21,0,development
plastic,2025-07-08 11:18:46,misty,21,0,development
paper,2025-07-08 16:51:28,misty,21,0,development
metal,2025-07-08 3:53:47,misty,21,0,development
organic,2025-07-08 4:11:25,misty,21,0,development
organic,2025-07-08 10:29:42,misty,21,0,development
glass,2025-07-08 12:28:06,misty,21,0,development
paper,2025-07-08 0:22:44,misty,21,0,development
plastic,2025-07-08 12:52:33,misty,21,0,development
plastic,2025-07-09 18:06:23,rainy,15,0,development
glass,2025-07-09 22:21:39,rainy,15,0,development
glass,2025-07-09 19:47:20,rainy,15,0,development
paper,2025-07-09 16:03:21,rainy,15,0,development
paper,2025-07-09 10:01:28,rainy,15,0,development
paper,2025-07-09 5:59:44,rainy,15,0,development
glass,2025-07-09 21:49:38,rainy,15,0,development
plastic,2025-07-10 13:45:18,cloudy,23,0,development
organic,2025-07-10 1:57:00,cloudy,23,0,development
paper,2025-07-10 11:41:53,cloudy,23,0,development
glass,2025-07-10 13:53:45,cloudy,23,0,development
paper,2025-07-10 16:30:49,cloudy,23,0,development
plastic,2025-07-10 20:59:46,cloudy,23,0,development
organic,2025-07-10 22:33:40,cloudy,23,0,development
organic,2025-07-10 9:05:23,cloudy,23,0,development
plastic,2025-07-10 8:32:22,cloudy,23,0,development
organic,2025-07-10 8:35:41,cloudy,23,0,development
metal,2025-07-10 5:43:53,cloudy,23,0,development
plastic,2025-07-10 23:11:34,cloudy,23,0,development
plastic,2025-07-10 13:46:47,cloudy,23,0,development
plastic,2025-07-10 18:09:48,cloudy,23,0,development
paper,2025-07-10 3:18:42,cloudy,23,0,development
paper,2025-07-10 6:26:44,cloudy,23,0,development
glass,2025-07-10 11:02:19,cloudy,23,0,development
metal,2025-07-10 14:22:56,cloudy,23,0,development
glass,2025-07-10 16:01:13,cloudy,23,0,development
glass,2025-07-10 8:02:50,cloudy,23,0,development
plastic,2025-07-10 13:06:35,cloudy,23,0,development
plastic,2025-07-10 1:15:30,cloudy,23,0,development
paper,2025-07-10 23:15:44,cloudy,23,0,development
paper,2025-07-10 12:03:48,cloudy,23,0,development
plastic,2025-07-10 23:32:36,cloudy,23,0,development
plastic,2025-07-11 17:52:48,rainy,25,0,development
plastic,2025-07-11 15:11:00,rainy,25,0,development
plastic,2025-07-11 17:39:31,rainy,25,0,development
glass,2025-07-11 6:39:31,rainy,25,0,development
paper,2025-07-11 22:26:02,rainy,25,0,development
plastic,2025-07-11 3:03:09,rainy,25,0,development
plastic,2025-07-11 23:14:14,rainy,25,0,development
plastic,2025-07-11 10:13:06,rainy,25,0,development
plastic,2025-07-11 16:35:07,rainy,25,0,development
plastic,2025-07-11 20:54:35,rainy,25,0,development
organic,2025-07-11 15:09:58,rainy,25,0,development
paper,2025-07-11 18:28:36,rainy,25,0,development
plastic,2025-07-12 10:25:26,sunny,16,0,development
paper,2025-07-12 16:45:43,sunny,16,0,development
plastic,2025-07-12 0:46:00,sunny,16,0,development
organic,2025-07-12 19:23:29,sunny,16,0,development
plastic,2025-07-12 2:49:20,sunny,16,0,development
organic,2025-07-12 11:53:29,sunny,16,0,development
paper,2025-07-12 14:12:23,sunny,16,0,development
plastic,2025-07-12 17:59:19,sunny,16,0,development
paper,2025-07-12 11:32:42,sunny,16,0,development
plastic,2025-07-12 12:25:33,sunny,16,0,development
glass,2025-07-12 11:17:23,sunny,16,0,development
plastic,2025-07-12 4:41:21,sunny,16,0,development
plastic,2025-07-12 3:25:08,sunny,16,0,development
organic,2025-07-12 8:31:24,sunny,16,0,development
organic,2025-07-12 12:16:57,sunny,16,0,development
glass,2025-07-12 9:09:48,sunny,16,0,development
paper,2025-07-12 13:06:06,sunny,16,0,development
plastic,2025-07-12 17:40:14,sunny,16,0,development
glass,2025-07-12 8:48:01,sunny,16,0,development
organic,2025-07-12 21:37:18,sunny,16,0,development
paper,2025-07-12 6:00:36,sunny,16,0,development
plastic,2025-07-12 10:29:03,sunny,16,0,development
paper,2025-07-12 3:33:36,sunny,16,0,development
paper,2025-07-12 15:36:08,sunny,16,0,development
plastic,2025-07-12 17:00:28,sunny,16,0,development
paper,2025-07-12 1:17:05,sunny,16,0,development
organic,2025-07-12 23:24:09,sunny,16,0,development
metal,2025-07-12 22:20:52,sunny,16,0,development
metal,2025-07-13 8:48:06,cloudy,23,0,development
plastic,2025-07-13 5:10:51,cloudy,23,0,development
glass,2025-07-13 3:46:21,cloudy,23,0,development
organic,2025-07-13 20:12:18,cloudy,23,0,development
organic,2025-07-13 6:11:35,cloudy,23,0,development
glass,2025-07-13 11:03:06,cloudy,23,0,development
organic,2025-07-13 22:13:48,cloudy,23,0,development
plastic,2025-07-13 15:53:29,cloudy,23,0,development
organic,2025-07-13 21:11:24,cloudy,23,0,development
organic,2025-07-13 8:25:48,cloudy,23,0,development
organic,2025-07-13 0:54:59,cloudy,23,0,development
organic,2025-07-13 15:49:46,cloudy,23,0,development
plastic,2025-07-13 4:05:00,cloudy,23,0,development
plastic,2025-07-13 12:32:20,cloudy,23,0,development
glass,2025-07-13 7:46:10,cloudy,23,0,development
glass,2025-07-13 6:49:24,cloudy,23,0,development
plastic,2025-07-13 7:24:49,cloudy,23,0,development
organic,2025-07-13 2:48:27,cloudy,23,0,development
glass,2025-07-13 10:34:17,cloudy,23,0,development
plastic,2025-07-13 17:08:56,cloudy,23,0,development
plastic,2025-07-13 19:16:09,cloudy,23,0,development
glass,2025-07-13 10:54:03,cloudy,23,0,development
metal,2025-07-13 8:05:02,cloudy,23,0,development
plastic,2025-07-13 20:25:50,cloudy,23,0,development
paper,2025-07-13 2:22:23,cloudy,23,0,development
paper,2025-07-13 20:05:12,cloudy,23,0,development
plastic,2025-07-13 8:14:17,cloudy,23,0,development
plastic,2025-07-13 8:45:05,cloudy,23,0,development
paper,2025-07-13 20:30:44,cloudy,23,0,development
metal,2025-07-13 22:15:39,cloudy,23,0,development
organic,2025-07-14 9:29:23,sunny,22,0,development
glass,2025-07-14 7:26:59,sunny,22,0,development
plastic,2025-07-14 10:56:03,sunny,22,0,development
paper,2025-07-14 12:58:18,sunny,22,0,development
paper,2025-07-14 9:56:30,sunny,22,0,development
organic,2025-07-14 0:12:41,sunny,22,0,development
organic,2025-07-14 2:01:52,sunny,22,0,development
plastic,2025-07-14 17:00:13,sunny,22,0,development
plastic,2025-07-14 16:02:11,sunny,22,0,development
paper,2025-07-14 8:20:09,sunny,22,0,development
plastic,2025-07-14 4:34:15,sunny,22,0,development
plastic,2025-07-14 11:49:58,sunny,22,0,development
metal,2025-07-14 10:07:39,sunny,22,0,development
glass,2025-07-14 8:55:03,sunny,22,0,development
plastic,2025-07-14 21:23:55,sunny,22,0,development
metal,2025-07-14 4:26:32,sunny,22,0,development
glass,2025-07-14 8:47:56,sunny,22,0,development
glass,2025-07-14 11:10:16,sunny,22,0,development
plastic,2025-07-14 14:42:48,sunny,22,0,development
paper,2025-07-14 1:13:50,sunny,22,0,development
plastic,2025-07-14 19:22:45,sunny,22,0,development
plastic,2025-07-14 15:08:18,sunny,22,0,development
paper,2025-07-14 16:01:12,sunny,22,0,development
plastic,2025-07-14 9:04:45,sunny,22,0,development
plastic,2025-07-14 20:03:55,sunny,22,0,development
plastic,2025-07-14 10:56:01,sunny,22,0,development
plastic,2025-07-14 4:54:31,sunny,22,0,development
plastic,2025-07-14 10:00:51,sunny,22,0,development
organic,2025-07-15 11:28:00,sunny,25,0,development
glass,2025-07-15 10:34:09,sunny,25,0,development
metal,2025-07-15 16:59:29,sunny,25,0,development
glass,2025-07-15 5:32:28,sunny,25,0,development
paper,2025-07-15 5:59:01,sunny,25,0,development
plastic,2025-07-15 4:25:42,sunny,25,0,development
plastic,2025-07-15 4:21:28,sunny,25,0,development
paper,2025-07-15 14:09:05,sunny,25,0,development
organic,2025-07-15 15:28:29,sunny,25,0,development
organic,2025-07-15 14:06:43,sunny,25,0,development
organic,2025-07-15 17:22:09,sunny,25,0,development
organic,2025-07-15 17:55:01,sunny,25,0,development
plastic,2025-07-15 14:05:43,sunny,25,0,development
organic,2025-07-15 9:44:47,sunny,25,0,development
paper,2025-07-15 16:02:17,sunny,25,0,development
paper,2025-07-15 18:42:51,sunny,25,0,development
glass,2025-07-15 17:00:42,sunny,25,0,development
paper,2025-07-15 17:07:29,sunny,25,0,development
paper,2025-07-15 10:26:23,sunny,25,0,development
plastic,2025-07-15 5:03:15,sunny,25,0,development
paper,2025-07-15 4:14:13,sunny,25,0,development
metal,2025-07-15 13:53:35,sunny,25,0,development
plastic,2025-07-15 8:38:21,sunny,25,0,development
paper,2025-07-15 1:14:20,sunny,25,0,development
plastic,2025-07-15 13:56:50,sunny,25,0,development
plastic,2025-07-15 6:09:51,sunny,25,0,development
paper,2025-07-15 21:07:53,sunny,25,0,development
paper,2025-07-15 15:31:17,sunny,25,0,development
paper,2025-07-16 22:18:38,sunny,15,0,development
organic,2025-07-16 1:21:09,sunny,15,0,development
paper,2025-07-16 5:45:44,sunny,15,0,development
plastic,2025-07-16 20:12:37,sunny,15,0,development
organic,2025-07-16 8:14:15,sunny,15,0,development
paper,2025-07-16 11:36:20,sunny,15,0,development
paper,2025-07-16 6:49:38,sunny,15,0,development
