id,detected_object,timestamp,weather,temperature_celsius,holiday,location
2380,glass,2025-05-31 21:04:32,sunny,16,0,development
2381,plastic,2025-05-31 17:08:11,sunny,16,0,development
2382,organic,2025-05-31 12:35:09,sunny,16,0,development
2383,glass,2025-05-31 23:38:26,sunny,16,0,development
2384,metal,2025-05-31 15:11:22,sunny,16,0,development
2385,plastic,2025-05-31 06:19:07,sunny,16,0,development
2386,paper,2025-05-31 21:17:20,sunny,16,0,development
2387,organic,2025-05-31 21:06:36,sunny,16,0,development
2388,paper,2025-05-31 07:02:43,sunny,16,0,development
2389,organic,2025-05-31 08:54:14,sunny,16,0,development
2390,organic,2025-05-31 06:42:44,sunny,16,0,development
2391,plastic,2025-05-31 18:28:17,sunny,16,0,development
2392,plastic,2025-05-31 04:41:43,sunny,16,0,development
2393,organic,2025-05-31 12:32:22,sunny,16,0,development
2394,plastic,2025-05-31 03:47:01,sunny,16,0,development
2395,paper,2025-05-31 17:32:59,sunny,16,0,development
2396,metal,2025-05-31 07:28:35,sunny,16,0,development
2397,organic,2025-06-01 00:34:01,sunny,17,0,development
2398,glass,2025-06-01 03:14:56,sunny,17,0,development
2399,metal,2025-06-01 08:43:29,sunny,17,0,development
2400,glass,2025-06-01 18:55:40,sunny,17,0,development
2401,plastic,2025-06-01 08:13:35,sunny,17,0,development
2402,organic,2025-06-01 08:07:58,sunny,17,0,development
2403,plastic,2025-06-01 16:21:10,sunny,17,0,development
2404,glass,2025-06-01 21:41:30,sunny,17,0,development
2405,plastic,2025-06-01 05:01:10,sunny,17,0,development
2406,metal,2025-06-01 22:45:15,sunny,17,0,development
2407,plastic,2025-06-01 17:25:54,sunny,17,0,development
2408,plastic,2025-06-01 00:01:36,sunny,17,0,development
2409,paper,2025-06-01 16:49:39,sunny,17,0,development
2410,plastic,2025-06-01 09:44:25,sunny,17,0,development
2411,glass,2025-06-01 18:20:55,sunny,17,0,development
2412,glass,2025-06-01 06:31:01,sunny,17,0,development
2413,plastic,2025-06-01 20:40:16,sunny,17,0,development
2414,paper,2025-06-01 22:08:19,sunny,17,0,development
2415,glass,2025-06-01 04:55:53,sunny,17,0,development
2416,plastic,2025-06-01 05:39:26,sunny,17,0,development
2417,paper,2025-06-01 19:31:31,sunny,17,0,development
2418,paper,2025-06-01 01:22:22,sunny,17,0,development
2419,metal,2025-06-01 04:49:28,sunny,17,0,development
2420,organic,2025-06-01 08:41:09,sunny,17,0,development
2421,paper,2025-06-01 05:14:56,sunny,17,0,development
2422,paper,2025-06-01 18:36:55,sunny,17,0,development
2423,plastic,2025-06-01 11:05:56,sunny,17,0,development
2424,glass,2025-06-01 07:50:11,sunny,17,0,development
2425,organic,2025-06-02 00:42:03,stormy,15,0,development
2426,paper,2025-06-03 18:24:27,rainy,22,0,development
2427,plastic,2025-06-03 05:28:39,rainy,22,0,development
2428,plastic,2025-06-03 05:04:18,rainy,22,0,development
2429,plastic,2025-06-03 04:13:00,rainy,22,0,development
2430,organic,2025-06-03 13:45:01,rainy,22,0,development
2431,paper,2025-06-03 20:52:31,rainy,22,0,development
2432,metal,2025-06-03 21:22:22,rainy,22,0,development
2433,organic,2025-06-03 11:38:10,rainy,22,0,development
2434,paper,2025-06-03 20:06:16,rainy,22,0,development
2435,organic,2025-06-03 08:26:10,rainy,22,0,development
2436,plastic,2025-06-03 04:06:32,rainy,22,0,development
2437,glass,2025-06-03 19:45:38,rainy,22,0,development
2438,plastic,2025-06-04 00:44:55,sunny,19,0,development
2439,plastic,2025-06-04 21:43:13,sunny,19,0,development
2440,organic,2025-06-04 16:26:51,sunny,19,0,development
2441,paper,2025-06-04 08:00:35,sunny,19,0,development
2442,metal,2025-06-04 05:19:29,sunny,19,0,development
2443,organic,2025-06-04 10:32:00,sunny,19,0,development
2444,plastic,2025-06-04 18:17:50,sunny,19,0,development
2445,plastic,2025-06-04 06:22:23,sunny,19,0,development
2446,metal,2025-06-04 02:01:32,sunny,19,0,development
2447,plastic,2025-06-04 17:02:15,sunny,19,0,development
2448,paper,2025-06-04 19:58:12,sunny,19,0,development
2449,organic,2025-06-04 18:02:05,sunny,19,0,development
2450,glass,2025-06-04 09:39:34,sunny,19,0,development
2451,plastic,2025-06-04 18:52:23,sunny,19,0,development
2452,plastic,2025-06-04 22:53:56,sunny,19,0,development
2453,plastic,2025-06-04 11:33:42,sunny,19,0,development
2454,paper,2025-06-04 10:10:14,sunny,19,0,development
2455,organic,2025-06-04 14:50:57,sunny,19,0,development
2456,metal,2025-06-04 19:33:05,sunny,19,0,development
2457,plastic,2025-06-04 20:59:00,sunny,19,0,development
2458,organic,2025-06-04 17:39:49,sunny,19,0,development
2459,paper,2025-06-04 17:32:33,sunny,19,0,development
2460,glass,2025-06-04 10:14:33,sunny,19,0,development
2461,glass,2025-06-04 20:58:58,sunny,19,0,development
2462,metal,2025-06-05 16:53:14,cloudy,15,0,development
2463,organic,2025-06-05 16:31:42,cloudy,15,0,development
2464,paper,2025-06-05 01:46:32,cloudy,15,0,development
2465,paper,2025-06-05 12:17:32,cloudy,15,0,development
2466,plastic,2025-06-05 02:39:07,cloudy,15,0,development
2467,paper,2025-06-05 15:31:16,cloudy,15,0,development
2468,plastic,2025-06-05 01:32:25,cloudy,15,0,development
2469,plastic,2025-06-05 14:16:07,cloudy,15,0,development
2470,plastic,2025-06-05 16:44:56,cloudy,15,0,development
2471,paper,2025-06-05 17:49:12,cloudy,15,0,development
2472,plastic,2025-06-05 16:35:18,cloudy,15,0,development
2473,organic,2025-06-05 02:10:01,cloudy,15,0,development
2474,glass,2025-06-05 00:57:24,cloudy,15,0,development
2475,plastic,2025-06-05 23:23:26,cloudy,15,0,development
2476,metal,2025-06-05 10:16:17,cloudy,15,0,development
2477,plastic,2025-06-05 07:09:14,cloudy,15,0,development
2478,glass,2025-06-05 22:28:17,cloudy,15,0,development
2479,plastic,2025-06-05 02:02:20,cloudy,15,0,development
2480,glass,2025-06-05 12:48:39,cloudy,15,0,development
2481,plastic,2025-06-05 02:40:31,cloudy,15,0,development
2482,glass,2025-06-05 01:44:46,cloudy,15,0,development
2483,plastic,2025-06-06 07:30:04,stormy,16,0,development
2484,organic,2025-06-07 01:04:42,sunny,18,0,development
2485,glass,2025-06-07 14:39:07,sunny,18,0,development
2486,paper,2025-06-07 04:03:00,sunny,18,0,development
2487,paper,2025-06-07 01:10:33,sunny,18,0,development
2488,plastic,2025-06-07 14:23:39,sunny,18,0,development
2489,organic,2025-06-07 09:34:25,sunny,18,0,development
2490,glass,2025-06-07 10:27:48,sunny,18,0,development
2491,metal,2025-06-07 22:52:24,sunny,18,0,development
2492,metal,2025-06-07 19:59:21,sunny,18,0,development
2493,glass,2025-06-07 04:38:11,sunny,18,0,development
2494,glass,2025-06-07 02:27:37,sunny,18,0,development
2495,metal,2025-06-07 04:28:06,sunny,18,0,development
2496,paper,2025-06-07 04:51:03,sunny,18,0,development
2497,organic,2025-06-07 13:17:30,sunny,18,0,development
2498,plastic,2025-06-07 10:24:42,sunny,18,0,development
2499,plastic,2025-06-07 15:41:59,sunny,18,0,development
2500,plastic,2025-06-07 16:10:32,sunny,18,0,development
2501,plastic,2025-06-07 03:30:32,sunny,18,0,development
2502,plastic,2025-06-07 07:04:03,sunny,18,0,development
2503,plastic,2025-06-07 23:42:03,sunny,18,0,development
2504,organic,2025-06-07 07:23:12,sunny,18,0,development
2505,organic,2025-06-07 18:33:06,sunny,18,0,development
2506,paper,2025-06-07 02:45:24,sunny,18,0,development
2507,paper,2025-06-07 19:49:31,sunny,18,0,development
2508,organic,2025-06-07 08:26:19,sunny,18,0,development
2509,paper,2025-06-07 18:54:53,sunny,18,0,development
2510,organic,2025-06-07 19:05:51,sunny,18,0,development
2511,paper,2025-06-07 06:54:58,sunny,18,0,development
2512,organic,2025-06-08 21:42:46,sunny,21,1,development
2513,glass,2025-06-08 12:11:23,sunny,21,1,development
2514,paper,2025-06-08 17:05:28,sunny,21,1,development
2515,plastic,2025-06-08 13:33:52,sunny,21,1,development
2516,plastic,2025-06-08 06:38:21,sunny,21,1,development
2517,metal,2025-06-08 22:51:19,sunny,21,1,development
2518,paper,2025-06-08 07:46:13,sunny,21,1,development
2519,plastic,2025-06-08 03:12:59,sunny,21,1,development
2520,plastic,2025-06-08 08:27:51,sunny,21,1,development
2521,plastic,2025-06-08 21:35:47,sunny,21,1,development
2522,paper,2025-06-08 23:15:45,sunny,21,1,development
2523,metal,2025-06-08 16:36:50,sunny,21,1,development
2524,glass,2025-06-08 19:46:49,sunny,21,1,development
2525,plastic,2025-06-08 00:46:45,sunny,21,1,development
2526,glass,2025-06-08 17:33:32,sunny,21,1,development
2527,plastic,2025-06-08 10:36:18,sunny,21,1,development
2528,paper,2025-06-08 07:45:50,sunny,21,1,development
2529,plastic,2025-06-08 04:26:38,sunny,21,1,development
2530,organic,2025-06-08 15:36:19,sunny,21,1,development
2531,metal,2025-06-08 13:49:25,sunny,21,1,development
2532,paper,2025-06-08 11:12:23,sunny,21,1,development
2533,organic,2025-06-08 20:28:57,sunny,21,1,development
2534,paper,2025-06-08 05:34:03,sunny,21,1,development
2535,paper,2025-06-08 06:30:39,sunny,21,1,development
2536,organic,2025-06-08 15:13:05,sunny,21,1,development
2537,organic,2025-06-08 07:30:35,sunny,21,1,development
2538,paper,2025-06-08 04:49:35,sunny,21,1,development
2539,organic,2025-06-08 03:42:19,sunny,21,1,development
2540,metal,2025-06-08 00:10:53,sunny,21,1,development
2541,plastic,2025-06-08 17:56:57,sunny,21,1,development
2542,organic,2025-06-08 16:12:38,sunny,21,1,development
2543,metal,2025-06-08 04:08:23,sunny,21,1,development
2544,paper,2025-06-08 07:31:48,sunny,21,1,development
2545,organic,2025-06-08 06:06:21,sunny,21,1,development
2546,plastic,2025-06-08 06:06:06,sunny,21,1,development
2547,paper,2025-06-08 22:42:05,sunny,21,1,development
2548,plastic,2025-06-08 16:15:46,sunny,21,1,development
2549,plastic,2025-06-08 00:43:08,sunny,21,1,development
2550,plastic,2025-06-08 13:49:51,sunny,21,1,development
2551,plastic,2025-06-08 21:27:05,sunny,21,1,development
2552,metal,2025-06-08 13:44:03,sunny,21,1,development
2553,organic,2025-06-08 12:22:10,sunny,21,1,development
2554,plastic,2025-06-08 10:57:53,sunny,21,1,development
2555,plastic,2025-06-09 19:23:07,sunny,20,1,development
2556,plastic,2025-06-09 00:33:31,sunny,20,1,development
2557,metal,2025-06-09 07:43:19,sunny,20,1,development
2558,glass,2025-06-09 14:31:33,sunny,20,1,development
2559,glass,2025-06-09 14:32:32,sunny,20,1,development
2560,paper,2025-06-09 03:52:16,sunny,20,1,development
2561,glass,2025-06-09 19:07:49,sunny,20,1,development
2562,paper,2025-06-09 08:44:08,sunny,20,1,development
2563,paper,2025-06-09 11:08:10,sunny,20,1,development
2564,paper,2025-06-09 19:49:51,sunny,20,1,development
2565,plastic,2025-06-09 03:42:41,sunny,20,1,development
2566,plastic,2025-06-09 23:52:26,sunny,20,1,development
2567,plastic,2025-06-09 09:25:45,sunny,20,1,development
2568,glass,2025-06-09 15:11:09,sunny,20,1,development
2569,paper,2025-06-09 14:40:28,sunny,20,1,development
2570,plastic,2025-06-09 19:36:07,sunny,20,1,development
2571,plastic,2025-06-09 23:53:13,sunny,20,1,development
2572,organic,2025-06-09 15:18:18,sunny,20,1,development
2573,plastic,2025-06-09 09:58:32,sunny,20,1,development
2574,organic,2025-06-09 15:00:07,sunny,20,1,development
2575,organic,2025-06-09 23:49:38,sunny,20,1,development
2576,organic,2025-06-09 05:52:13,sunny,20,1,development
2577,plastic,2025-06-09 23:52:27,sunny,20,1,development
2578,metal,2025-06-09 19:41:05,sunny,20,1,development
2579,metal,2025-06-09 07:01:43,sunny,20,1,development
2580,paper,2025-06-09 03:22:08,sunny,20,1,development
2581,organic,2025-06-09 03:58:46,sunny,20,1,development
2582,organic,2025-06-09 01:38:16,sunny,20,1,development
2583,glass,2025-06-09 12:24:49,sunny,20,1,development
2584,organic,2025-06-09 13:30:53,sunny,20,1,development
2585,metal,2025-06-09 13:21:55,sunny,20,1,development
2586,plastic,2025-06-09 22:34:31,sunny,20,1,development
2587,organic,2025-06-09 09:25:20,sunny,20,1,development
2588,organic,2025-06-09 11:40:26,sunny,20,1,development
2589,paper,2025-06-09 14:59:02,sunny,20,1,development
2590,glass,2025-06-09 09:56:52,sunny,20,1,development
2591,paper,2025-06-09 04:43:27,sunny,20,1,development
2592,organic,2025-06-09 16:42:23,sunny,20,1,development
2593,paper,2025-06-10 04:58:28,sunny,18,0,development
2594,organic,2025-06-10 21:44:30,sunny,18,0,development
2595,plastic,2025-06-10 09:59:46,sunny,18,0,development
2596,paper,2025-06-10 01:11:27,sunny,18,0,development
2597,metal,2025-06-10 20:22:22,sunny,18,0,development
2598,plastic,2025-06-10 22:16:31,sunny,18,0,development
2599,plastic,2025-06-10 03:20:39,sunny,18,0,development
2600,organic,2025-06-10 22:54:52,sunny,18,0,development
2601,paper,2025-06-10 04:47:30,sunny,18,0,development
2602,metal,2025-06-10 19:41:42,sunny,18,0,development
2603,plastic,2025-06-10 17:27:53,sunny,18,0,development
2604,glass,2025-06-10 07:40:46,sunny,18,0,development
2605,plastic,2025-06-10 00:11:57,sunny,18,0,development
2606,organic,2025-06-10 05:21:32,sunny,18,0,development
2607,glass,2025-06-10 03:36:21,sunny,18,0,development
2608,paper,2025-06-10 16:12:21,sunny,18,0,development
2609,metal,2025-06-10 23:17:37,sunny,18,0,development
2610,organic,2025-06-10 20:41:05,sunny,18,0,development
2611,plastic,2025-06-10 14:27:23,sunny,18,0,development
2612,organic,2025-06-10 16:20:51,sunny,18,0,development
2613,plastic,2025-06-10 10:34:23,sunny,18,0,development
2614,paper,2025-06-10 05:08:21,sunny,18,0,development
2615,plastic,2025-06-10 01:12:46,sunny,18,0,development
2616,glass,2025-06-10 05:24:02,sunny,18,0,development
2617,plastic,2025-06-11 06:52:06,cloudy,17,0,development
2618,glass,2025-06-11 17:21:50,cloudy,17,0,development
2619,glass,2025-06-11 02:28:31,cloudy,17,0,development
2620,metal,2025-06-11 20:31:37,cloudy,17,0,development
2621,glass,2025-06-11 16:18:34,cloudy,17,0,development
2622,glass,2025-06-11 00:49:39,cloudy,17,0,development
2623,plastic,2025-06-11 04:51:37,cloudy,17,0,development
2624,plastic,2025-06-11 18:44:35,cloudy,17,0,development
2625,paper,2025-06-11 12:59:12,cloudy,17,0,development
2626,plastic,2025-06-11 17:16:39,cloudy,17,0,development
2627,plastic,2025-06-11 00:28:12,cloudy,17,0,development
2628,organic,2025-06-11 18:22:52,cloudy,17,0,development
2629,glass,2025-06-11 02:11:32,cloudy,17,0,development
2630,glass,2025-06-11 12:21:10,cloudy,17,0,development
2631,metal,2025-06-11 08:22:20,cloudy,17,0,development
2632,paper,2025-06-11 19:10:22,cloudy,17,0,development
2633,paper,2025-06-11 22:13:19,cloudy,17,0,development
2634,organic,2025-06-11 23:17:56,cloudy,17,0,development
2635,paper,2025-06-11 12:00:50,cloudy,17,0,development
2636,metal,2025-06-11 10:36:42,cloudy,17,0,development
2637,plastic,2025-06-11 18:42:29,cloudy,17,0,development
2638,paper,2025-06-12 17:27:42,cloudy,23,0,development
2639,plastic,2025-06-12 15:44:52,cloudy,23,0,development
2640,plastic,2025-06-12 21:07:33,cloudy,23,0,development
2641,plastic,2025-06-12 07:52:26,cloudy,23,0,development
2642,glass,2025-06-12 16:25:29,cloudy,23,0,development
2643,plastic,2025-06-12 10:24:06,cloudy,23,0,development
2644,paper,2025-06-12 09:35:20,cloudy,23,0,development
2645,organic,2025-06-12 15:38:47,cloudy,23,0,development
2646,plastic,2025-06-12 07:38:06,cloudy,23,0,development
2647,plastic,2025-06-12 05:53:08,cloudy,23,0,development
2648,metal,2025-06-12 11:15:00,cloudy,23,0,development
2649,organic,2025-06-12 09:25:38,cloudy,23,0,development
2650,organic,2025-06-12 00:08:01,cloudy,23,0,development
2651,metal,2025-06-12 01:50:33,cloudy,23,0,development
2652,plastic,2025-06-12 12:42:33,cloudy,23,0,development
2653,plastic,2025-06-12 18:01:32,cloudy,23,0,development
2654,organic,2025-06-12 18:48:15,cloudy,23,0,development
2655,glass,2025-06-12 19:24:19,cloudy,23,0,development
2656,metal,2025-06-12 20:22:03,cloudy,23,0,development
2657,plastic,2025-06-12 23:27:49,cloudy,23,0,development
2658,plastic,2025-06-12 22:39:53,cloudy,23,0,development
2659,glass,2025-06-12 03:27:14,cloudy,23,0,development
2660,plastic,2025-06-12 05:02:07,cloudy,23,0,development
2661,paper,2025-06-12 16:22:18,cloudy,23,0,development
2662,paper,2025-06-12 03:27:40,cloudy,23,0,development
2663,organic,2025-06-13 15:07:19,rainy,20,0,development
2664,glass,2025-06-13 11:18:17,rainy,20,0,development
2665,plastic,2025-06-13 04:03:50,rainy,20,0,development
2666,paper,2025-06-13 16:03:41,rainy,20,0,development
2667,plastic,2025-06-13 01:05:58,rainy,20,0,development
2668,paper,2025-06-13 18:48:46,rainy,20,0,development
2669,paper,2025-06-13 19:57:33,rainy,20,0,development
2670,paper,2025-06-13 17:32:54,rainy,20,0,development
2671,paper,2025-06-13 03:21:00,rainy,20,0,development
2672,plastic,2025-06-13 14:30:09,rainy,20,0,development
2673,plastic,2025-06-13 19:05:31,rainy,20,0,development
2674,plastic,2025-06-13 13:03:50,rainy,20,0,development
2675,paper,2025-06-14 18:33:49,cloudy,16,0,development
2676,glass,2025-06-14 09:04:51,cloudy,16,0,development
2677,organic,2025-06-14 19:28:48,cloudy,16,0,development
2678,organic,2025-06-14 12:46:32,cloudy,16,0,development
2679,organic,2025-06-14 12:25:29,cloudy,16,0,development
2680,metal,2025-06-14 23:11:55,cloudy,16,0,development
2681,plastic,2025-06-14 19:15:06,cloudy,16,0,development
2682,organic,2025-06-14 10:55:32,cloudy,16,0,development
2683,plastic,2025-06-14 21:29:27,cloudy,16,0,development
2684,organic,2025-06-14 10:21:54,cloudy,16,0,development
2685,metal,2025-06-14 06:13:05,cloudy,16,0,development
2686,paper,2025-06-14 10:33:37,cloudy,16,0,development
2687,glass,2025-06-14 07:24:23,cloudy,16,0,development
2688,glass,2025-06-14 14:55:35,cloudy,16,0,development
2689,plastic,2025-06-14 23:40:36,cloudy,16,0,development
2690,plastic,2025-06-14 01:26:35,cloudy,16,0,development
2691,glass,2025-06-14 17:38:44,cloudy,16,0,development
2692,plastic,2025-06-14 18:15:30,cloudy,16,0,development
2693,plastic,2025-06-14 05:58:30,cloudy,16,0,development
2694,plastic,2025-06-14 16:45:55,cloudy,16,0,development
2695,plastic,2025-06-14 05:12:48,cloudy,16,0,development
2696,plastic,2025-06-14 02:43:07,cloudy,16,0,development
2697,plastic,2025-06-14 20:06:52,cloudy,16,0,development
2698,organic,2025-06-14 07:16:09,cloudy,16,0,development
2699,plastic,2025-06-14 01:20:32,cloudy,16,0,development
2700,plastic,2025-06-15 22:47:20,cloudy,20,0,development
2701,glass,2025-06-15 14:26:12,cloudy,20,0,development
2702,organic,2025-06-15 15:09:05,cloudy,20,0,development
2703,plastic,2025-06-15 02:57:17,cloudy,20,0,development
2704,organic,2025-06-15 12:03:07,cloudy,20,0,development
2705,plastic,2025-06-15 01:32:12,cloudy,20,0,development
2706,plastic,2025-06-15 15:10:40,cloudy,20,0,development
2707,plastic,2025-06-15 20:46:43,cloudy,20,0,development
2708,metal,2025-06-15 09:26:04,cloudy,20,0,development
2709,plastic,2025-06-15 00:58:39,cloudy,20,0,development
2710,metal,2025-06-15 12:52:39,cloudy,20,0,development
2711,metal,2025-06-15 00:21:51,cloudy,20,0,development
2712,metal,2025-06-15 00:01:13,cloudy,20,0,development
2713,plastic,2025-06-15 03:31:01,cloudy,20,0,development
2714,paper,2025-06-15 12:55:09,cloudy,20,0,development
2715,plastic,2025-06-15 22:06:44,cloudy,20,0,development
2716,organic,2025-06-15 12:52:30,cloudy,20,0,development
2717,paper,2025-06-15 14:08:11,cloudy,20,0,development
2718,paper,2025-06-15 04:39:59,cloudy,20,0,development
2719,glass,2025-06-15 06:05:11,cloudy,20,0,development
2720,organic,2025-06-15 23:50:00,cloudy,20,0,development
2721,plastic,2025-06-15 21:57:28,cloudy,20,0,development
