id,type,timestamp,weather,temperature,isholiday,cameraid
3013,paper,30-6-2025 16:54,sunny,20,0,0
3014,metal,30-6-2025 12:05,sunny,20,0,0
3015,organic,30-6-2025 01:52,sunny,20,0,0
3016,organic,30-6-2025 14:08,sunny,20,0,0
3017,organic,30-6-2025 11:56,sunny,20,0,0
3018,organic,30-6-2025 02:11,sunny,20,0,0
3019,glass,30-6-2025 11:28,sunny,20,0,0
3020,paper,30-6-2025 19:15,sunny,20,0,0
3021,plastic,30-6-2025 19:34,sunny,20,0,0
3022,metal,30-6-2025 22:15,sunny,20,0,0
3023,paper,30-6-2025 19:09,sunny,20,0,0
3024,glass,30-6-2025 22:06,sunny,20,0,0
3025,paper,30-6-2025 12:23,sunny,20,0,0
3026,plastic,30-6-2025 10:41,sunny,20,0,0
3027,plastic,30-6-2025 16:29,sunny,20,0,0
3028,paper,30-6-2025 13:53,sunny,20,0,0
3029,metal,30-6-2025 09:23,sunny,20,0,0
3030,glass,30-6-2025 07:04,sunny,20,0,0
3031,metal,30-6-2025 22:41,sunny,20,0,0
3032,plastic,30-6-2025 13:06,sunny,20,0,0
3033,organic,30-6-2025 01:19,sunny,20,0,0
3034,glass,30-6-2025 03:34,sunny,20,0,0
3035,paper,30-6-2025 12:03,sunny,20,0,0
3036,metal,30-6-2025 03:29,sunny,20,0,0
3037,plastic,30-6-2025 13:00,sunny,20,0,0
3038,plastic,30-6-2025 23:55,sunny,20,0,0
3039,glass,1-7-2025 07:12,cloudy,25,0,0
3040,paper,1-7-2025 11:54,cloudy,25,0,0
3041,plastic,1-7-2025 02:01,cloudy,25,0,0
3042,plastic,1-7-2025 15:13,cloudy,25,0,0
3043,plastic,1-7-2025 12:49,cloudy,25,0,0
3044,plastic,1-7-2025 05:43,cloudy,25,0,0
3045,glass,1-7-2025 14:30,cloudy,25,0,0
3046,organic,1-7-2025 23:54,cloudy,25,0,0
3047,metal,1-7-2025 12:31,cloudy,25,0,0
3048,metal,1-7-2025 06:16,cloudy,25,0,0
3049,metal,1-7-2025 22:35,cloudy,25,0,0
3050,plastic,1-7-2025 21:20,cloudy,25,0,0
3051,plastic,1-7-2025 06:06,cloudy,25,0,0
3052,plastic,1-7-2025 05:05,cloudy,25,0,0
3053,paper,1-7-2025 05:28,cloudy,25,0,0
3054,organic,1-7-2025 10:49,cloudy,25,0,0
3055,organic,1-7-2025 22:57,cloudy,25,0,0
3056,glass,1-7-2025 11:20,cloudy,25,0,0
3057,organic,1-7-2025 13:17,cloudy,25,0,0
3058,plastic,1-7-2025 22:17,cloudy,25,0,0
3059,plastic,1-7-2025 09:52,cloudy,25,0,0
3060,glass,1-7-2025 11:07,cloudy,25,0,0
3061,paper,1-7-2025 06:04,cloudy,25,0,0
3062,metal,1-7-2025 04:10,cloudy,25,0,0
3063,paper,1-7-2025 15:32,cloudy,25,0,0
3064,organic,2-7-2025 14:04,cloudy,23,0,0
3065,paper,2-7-2025 17:34,cloudy,23,0,0
3066,metal,2-7-2025 08:56,cloudy,23,0,0
3067,organic,2-7-2025 18:47,cloudy,23,0,0
3068,organic,2-7-2025 10:55,cloudy,23,0,0
3069,paper,2-7-2025 19:52,cloudy,23,0,0
3070,plastic,2-7-2025 04:47,cloudy,23,0,0
3071,organic,2-7-2025 02:08,cloudy,23,0,0
3072,paper,2-7-2025 18:57,cloudy,23,0,0
3073,organic,2-7-2025 16:58,cloudy,23,0,0
3074,organic,2-7-2025 06:42,cloudy,23,0,0
3075,plastic,2-7-2025 21:18,cloudy,23,0,0
3076,plastic,2-7-2025 06:19,cloudy,23,0,0
3077,plastic,2-7-2025 19:10,cloudy,23,0,0
3078,metal,2-7-2025 17:48,cloudy,23,0,0
3079,plastic,2-7-2025 16:57,cloudy,23,0,0
3080,glass,2-7-2025 09:59,cloudy,23,0,0
3081,organic,2-7-2025 17:13,cloudy,23,0,0
3082,organic,2-7-2025 19:55,cloudy,23,0,0
3083,metal,2-7-2025 23:44,cloudy,23,0,0
3084,glass,2-7-2025 17:51,cloudy,23,0,0
3085,plastic,2-7-2025 11:15,cloudy,23,0,0
3086,plastic,2-7-2025 21:29,cloudy,23,0,0
3087,plastic,2-7-2025 23:09,cloudy,23,0,0
3088,organic,2-7-2025 13:23,cloudy,23,0,0
3089,metal,3-7-2025 21:19,sunny,22,0,0
3090,paper,3-7-2025 12:58,sunny,22,0,0
3091,paper,3-7-2025 23:37,sunny,22,0,0
3092,plastic,3-7-2025 08:37,sunny,22,0,0
3093,metal,3-7-2025 00:25,sunny,22,0,0
3094,organic,3-7-2025 02:02,sunny,22,0,0
3095,organic,3-7-2025 20:48,sunny,22,0,0
3096,paper,3-7-2025 15:54,sunny,22,0,0
3097,plastic,3-7-2025 02:32,sunny,22,0,0
3098,plastic,3-7-2025 06:34,sunny,22,0,0
3099,organic,3-7-2025 07:44,sunny,22,0,0
3100,paper,3-7-2025 20:50,sunny,22,0,0
3101,plastic,3-7-2025 16:07,sunny,22,0,0
3102,glass,3-7-2025 06:29,sunny,22,0,0
3103,organic,3-7-2025 10:17,sunny,22,0,0
3104,glass,3-7-2025 03:27,sunny,22,0,0
3105,metal,3-7-2025 03:02,sunny,22,0,0
3106,metal,3-7-2025 22:56,sunny,22,0,0
3107,plastic,3-7-2025 04:26,sunny,22,0,0
3108,plastic,3-7-2025 12:16,sunny,22,0,0
3109,paper,3-7-2025 02:15,sunny,22,0,0
3110,metal,3-7-2025 01:47,sunny,22,0,0
3111,glass,3-7-2025 14:09,sunny,22,0,0
3112,paper,3-7-2025 06:15,sunny,22,0,0
3113,paper,3-7-2025 14:02,sunny,22,0,0
3114,plastic,3-7-2025 20:34,sunny,22,0,0
3115,glass,3-7-2025 07:55,sunny,22,0,0
3116,metal,3-7-2025 23:41,sunny,22,0,0
3117,paper,4-7-2025 13:13,sunny,19,0,0
3118,organic,4-7-2025 03:39,sunny,19,0,0
3119,metal,4-7-2025 21:15,sunny,19,0,0
3120,organic,4-7-2025 12:55,sunny,19,0,0
3121,organic,4-7-2025 10:23,sunny,19,0,0
3122,metal,4-7-2025 22:22,sunny,19,0,0
3123,organic,4-7-2025 04:31,sunny,19,0,0
3124,plastic,4-7-2025 14:06,sunny,19,0,0
3125,paper,4-7-2025 18:02,sunny,19,0,0
3126,plastic,4-7-2025 10:47,sunny,19,0,0
3127,metal,4-7-2025 17:37,sunny,19,0,0
3128,plastic,4-7-2025 23:02,sunny,19,0,0
3129,organic,4-7-2025 22:39,sunny,19,0,0
3130,plastic,4-7-2025 22:38,sunny,19,0,0
3131,glass,4-7-2025 05:20,sunny,19,0,0
3132,metal,4-7-2025 05:05,sunny,19,0,0
3133,paper,4-7-2025 06:59,sunny,19,0,0
3134,organic,4-7-2025 21:58,sunny,19,0,0
3135,plastic,4-7-2025 11:59,sunny,19,0,0
3136,plastic,4-7-2025 09:12,sunny,19,0,0
3137,organic,4-7-2025 19:20,sunny,19,0,0
3138,plastic,4-7-2025 02:24,sunny,19,0,0
3139,metal,4-7-2025 13:32,sunny,19,0,0
3140,plastic,4-7-2025 21:53,sunny,19,0,0
3141,organic,5-7-2025 17:27,sunny,23,0,0
3142,plastic,5-7-2025 16:53,sunny,23,0,0
3143,paper,5-7-2025 13:05,sunny,23,0,0
3144,paper,5-7-2025 06:19,sunny,23,0,0
3145,glass,5-7-2025 10:21,sunny,23,0,0
3146,organic,5-7-2025 02:37,sunny,23,0,0
3147,plastic,5-7-2025 18:36,sunny,23,0,0
3148,metal,5-7-2025 02:42,sunny,23,0,0
3149,plastic,5-7-2025 19:37,sunny,23,0,0
3150,plastic,5-7-2025 10:24,sunny,23,0,0
3151,glass,5-7-2025 13:29,sunny,23,0,0
3152,organic,5-7-2025 03:43,sunny,23,0,0
3153,plastic,5-7-2025 13:25,sunny,23,0,0
3154,plastic,5-7-2025 01:10,sunny,23,0,0
3155,glass,5-7-2025 06:20,sunny,23,0,0
3156,organic,5-7-2025 17:00,sunny,23,0,0
3157,plastic,5-7-2025 11:30,sunny,23,0,0
3158,metal,5-7-2025 19:21,sunny,23,0,0
3159,plastic,5-7-2025 07:47,sunny,23,0,0
3160,paper,5-7-2025 12:32,sunny,23,0,0
3161,plastic,5-7-2025 19:31,sunny,23,0,0
3162,paper,5-7-2025 16:45,sunny,23,0,0
3163,organic,5-7-2025 00:49,sunny,23,0,0
3164,paper,5-7-2025 03:19,sunny,23,0,0
3165,metal,5-7-2025 05:22,sunny,23,0,0
3166,plastic,5-7-2025 17:05,sunny,23,0,0
3167,organic,5-7-2025 06:35,sunny,23,0,0
3168,organic,5-7-2025 20:13,sunny,23,0,0
3169,plastic,5-7-2025 13:23,sunny,23,0,0
3170,organic,5-7-2025 03:31,sunny,23,0,0
3171,plastic,5-7-2025 07:48,sunny,23,0,0
3172,plastic,5-7-2025 22:25,sunny,23,0,0
3173,plastic,6-7-2025 04:49,cloudy,19,0,0
3174,paper,6-7-2025 02:57,cloudy,19,0,0
3175,organic,6-7-2025 22:51,cloudy,19,0,0
3176,paper,6-7-2025 07:04,cloudy,19,0,0
3177,plastic,6-7-2025 12:03,cloudy,19,0,0
3178,metal,6-7-2025 05:47,cloudy,19,0,0
3179,metal,6-7-2025 19:20,cloudy,19,0,0
3180,metal,6-7-2025 23:12,cloudy,19,0,0
3181,metal,6-7-2025 04:09,cloudy,19,0,0
3182,plastic,6-7-2025 23:02,cloudy,19,0,0
3183,paper,6-7-2025 05:56,cloudy,19,0,0
3184,organic,6-7-2025 17:48,cloudy,19,0,0
3185,glass,6-7-2025 11:02,cloudy,19,0,0
3186,organic,6-7-2025 02:24,cloudy,19,0,0
3187,plastic,6-7-2025 17:58,cloudy,19,0,0
3188,metal,6-7-2025 20:27,cloudy,19,0,0
3189,organic,6-7-2025 13:43,cloudy,19,0,0
3190,plastic,6-7-2025 20:04,cloudy,19,0,0
3191,organic,6-7-2025 05:57,cloudy,19,0,0
3192,organic,6-7-2025 15:56,cloudy,19,0,0
3193,plastic,6-7-2025 11:52,cloudy,19,0,0
3194,metal,6-7-2025 04:39,cloudy,19,0,0
3195,glass,6-7-2025 00:31,cloudy,19,0,0
3196,organic,6-7-2025 17:54,cloudy,19,0,0
3197,plastic,6-7-2025 20:37,cloudy,19,0,0
3198,paper,7-7-2025 13:40,cloudy,21,0,0
3199,plastic,7-7-2025 18:30,cloudy,21,0,0
3200,paper,7-7-2025 05:00,cloudy,21,0,0
3201,plastic,7-7-2025 23:01,cloudy,21,0,0
3202,organic,7-7-2025 08:10,cloudy,21,0,0
3203,organic,7-7-2025 16:24,cloudy,21,0,0
3204,plastic,7-7-2025 09:44,cloudy,21,0,0
3205,plastic,7-7-2025 18:20,cloudy,21,0,0
3206,plastic,7-7-2025 20:14,cloudy,21,0,0
3207,plastic,7-7-2025 06:58,cloudy,21,0,0
3208,organic,7-7-2025 09:13,cloudy,21,0,0
3209,paper,7-7-2025 18:01,cloudy,21,0,0
3210,paper,7-7-2025 20:22,cloudy,21,0,0
3211,metal,7-7-2025 15:01,cloudy,21,0,0
3212,metal,7-7-2025 07:42,cloudy,21,0,0
3213,plastic,7-7-2025 18:06,cloudy,21,0,0
3214,plastic,7-7-2025 12:44,cloudy,21,0,0
3215,glass,7-7-2025 07:37,cloudy,21,0,0
3216,paper,7-7-2025 07:57,cloudy,21,0,0
3217,paper,7-7-2025 06:49,cloudy,21,0,0
3218,glass,7-7-2025 03:18,cloudy,21,0,0
3219,plastic,7-7-2025 18:17,cloudy,21,0,0
3220,plastic,7-7-2025 19:27,cloudy,21,0,0
3221,organic,7-7-2025 13:02,cloudy,21,0,0
3222,plastic,7-7-2025 18:05,cloudy,21,0,0
3223,paper,8-7-2025 02:22,misty,21,0,0
3224,glass,8-7-2025 18:59,misty,21,0,0
3225,plastic,8-7-2025 08:24,misty,21,0,0
3226,organic,8-7-2025 22:40,misty,21,0,0
3227,metal,8-7-2025 17:41,misty,21,0,0
3228,paper,8-7-2025 23:42,misty,21,0,0
3229,paper,8-7-2025 03:36,misty,21,0,0
3230,plastic,8-7-2025 19:57,misty,21,0,0
3231,plastic,8-7-2025 11:18,misty,21,0,0
3232,paper,8-7-2025 16:51,misty,21,0,0
3233,metal,8-7-2025 03:53,misty,21,0,0
3234,organic,8-7-2025 04:11,misty,21,0,0
3235,organic,8-7-2025 10:29,misty,21,0,0
3236,glass,8-7-2025 12:28,misty,21,0,0
3237,paper,8-7-2025 00:22,misty,21,0,0
3238,plastic,8-7-2025 12:52,misty,21,0,0
3239,plastic,9-7-2025 18:06,rainy,15,0,0
3240,glass,9-7-2025 22:21,rainy,15,0,0
3241,glass,9-7-2025 19:47,rainy,15,0,0
3242,paper,9-7-2025 16:03,rainy,15,0,0
3243,paper,9-7-2025 10:01,rainy,15,0,0
3244,paper,9-7-2025 05:59,rainy,15,0,0
3245,glass,9-7-2025 21:49,rainy,15,0,0
3246,plastic,10-7-2025 13:45,cloudy,23,0,0
3247,organic,10-7-2025 01:57,cloudy,23,0,0
3248,paper,10-7-2025 11:41,cloudy,23,0,0
3249,glass,10-7-2025 13:53,cloudy,23,0,0
3250,paper,10-7-2025 16:30,cloudy,23,0,0
3251,plastic,10-7-2025 20:59,cloudy,23,0,0
3252,organic,10-7-2025 22:33,cloudy,23,0,0
3253,organic,10-7-2025 09:05,cloudy,23,0,0
3254,plastic,10-7-2025 08:32,cloudy,23,0,0
3255,organic,10-7-2025 08:35,cloudy,23,0,0
3256,metal,10-7-2025 05:43,cloudy,23,0,0
3257,plastic,10-7-2025 23:11,cloudy,23,0,0
3258,plastic,10-7-2025 13:46,cloudy,23,0,0
3259,plastic,10-7-2025 18:09,cloudy,23,0,0
3260,paper,10-7-2025 03:18,cloudy,23,0,0
3261,paper,10-7-2025 06:26,cloudy,23,0,0
3262,glass,10-7-2025 11:02,cloudy,23,0,0
3263,metal,10-7-2025 14:22,cloudy,23,0,0
3264,glass,10-7-2025 16:01,cloudy,23,0,0
3265,glass,10-7-2025 08:02,cloudy,23,0,0
3266,plastic,10-7-2025 13:06,cloudy,23,0,0
3267,plastic,10-7-2025 01:15,cloudy,23,0,0
3268,paper,10-7-2025 23:15,cloudy,23,0,0
3269,paper,10-7-2025 12:03,cloudy,23,0,0
3270,plastic,10-7-2025 23:32,cloudy,23,0,0
3271,plastic,11-7-2025 17:52,rainy,25,0,0
3272,plastic,11-7-2025 15:11,rainy,25,0,0
3273,plastic,11-7-2025 17:39,rainy,25,0,0
3274,glass,11-7-2025 06:39,rainy,25,0,0
3275,paper,11-7-2025 22:26,rainy,25,0,0
3276,plastic,11-7-2025 03:03,rainy,25,0,0
3277,plastic,11-7-2025 23:14,rainy,25,0,0
3278,plastic,11-7-2025 10:13,rainy,25,0,0
3279,plastic,11-7-2025 16:35,rainy,25,0,0
3280,plastic,11-7-2025 20:54,rainy,25,0,0
3281,organic,11-7-2025 15:09,rainy,25,0,0
3282,paper,11-7-2025 18:28,rainy,25,0,0
3283,plastic,12-7-2025 10:25,sunny,16,0,0
3284,paper,12-7-2025 16:45,sunny,16,0,0
3285,plastic,12-7-2025 00:46,sunny,16,0,0
3286,organic,12-7-2025 19:23,sunny,16,0,0
3287,plastic,12-7-2025 02:49,sunny,16,0,0
3288,organic,12-7-2025 11:53,sunny,16,0,0
3289,paper,12-7-2025 14:12,sunny,16,0,0
3290,plastic,12-7-2025 17:59,sunny,16,0,0
3291,paper,12-7-2025 11:32,sunny,16,0,0
3292,plastic,12-7-2025 12:25,sunny,16,0,0
3293,glass,12-7-2025 11:17,sunny,16,0,0
3294,plastic,12-7-2025 04:41,sunny,16,0,0
3295,plastic,12-7-2025 03:25,sunny,16,0,0
3296,organic,12-7-2025 08:31,sunny,16,0,0
3297,organic,12-7-2025 12:16,sunny,16,0,0
3298,glass,12-7-2025 09:09,sunny,16,0,0
3299,paper,12-7-2025 13:06,sunny,16,0,0
3300,plastic,12-7-2025 17:40,sunny,16,0,0
3301,glass,12-7-2025 08:48,sunny,16,0,0
3302,organic,12-7-2025 21:37,sunny,16,0,0
3303,paper,12-7-2025 06:00,sunny,16,0,0
3304,plastic,12-7-2025 10:29,sunny,16,0,0
3305,paper,12-7-2025 03:33,sunny,16,0,0
3306,paper,12-7-2025 15:36,sunny,16,0,0
3307,plastic,12-7-2025 17:00,sunny,16,0,0
3308,paper,12-7-2025 01:17,sunny,16,0,0
3309,organic,12-7-2025 23:24,sunny,16,0,0
3310,metal,12-7-2025 22:20,sunny,16,0,0
3311,metal,13-7-2025 08:48,cloudy,23,0,0
3312,plastic,13-7-2025 05:10,cloudy,23,0,0
3313,glass,13-7-2025 03:46,cloudy,23,0,0
3314,organic,13-7-2025 20:12,cloudy,23,0,0
3315,organic,13-7-2025 06:11,cloudy,23,0,0
3316,glass,13-7-2025 11:03,cloudy,23,0,0
3317,organic,13-7-2025 22:13,cloudy,23,0,0
3318,plastic,13-7-2025 15:53,cloudy,23,0,0
3319,organic,13-7-2025 21:11,cloudy,23,0,0
3320,organic,13-7-2025 08:25,cloudy,23,0,0
3321,organic,13-7-2025 00:54,cloudy,23,0,0
3322,organic,13-7-2025 15:49,cloudy,23,0,0
3323,plastic,13-7-2025 04:05,cloudy,23,0,0
3324,plastic,13-7-2025 12:32,cloudy,23,0,0
3325,glass,13-7-2025 07:46,cloudy,23,0,0
3326,glass,13-7-2025 06:49,cloudy,23,0,0
3327,plastic,13-7-2025 07:24,cloudy,23,0,0
3328,organic,13-7-2025 02:48,cloudy,23,0,0
3329,glass,13-7-2025 10:34,cloudy,23,0,0
3330,plastic,13-7-2025 17:08,cloudy,23,0,0
3331,plastic,13-7-2025 19:16,cloudy,23,0,0
3332,glass,13-7-2025 10:54,cloudy,23,0,0
3333,metal,13-7-2025 08:05,cloudy,23,0,0
3334,plastic,13-7-2025 20:25,cloudy,23,0,0
3335,paper,13-7-2025 02:22,cloudy,23,0,0
3336,paper,13-7-2025 20:05,cloudy,23,0,0
3337,plastic,13-7-2025 08:14,cloudy,23,0,0
3338,plastic,13-7-2025 08:45,cloudy,23,0,0
3339,paper,13-7-2025 20:30,cloudy,23,0,0
3340,metal,13-7-2025 22:15,cloudy,23,0,0
3341,organic,14-7-2025 09:29,sunny,22,0,0
3342,glass,14-7-2025 07:26,sunny,22,0,0
3343,plastic,14-7-2025 10:56,sunny,22,0,0
3344,paper,14-7-2025 12:58,sunny,22,0,0
3345,paper,14-7-2025 09:56,sunny,22,0,0
3346,organic,14-7-2025 00:12,sunny,22,0,0
3347,organic,14-7-2025 02:01,sunny,22,0,0
3348,plastic,14-7-2025 17:00,sunny,22,0,0
3349,plastic,14-7-2025 16:02,sunny,22,0,0
3350,paper,14-7-2025 08:20,sunny,22,0,0
3351,plastic,14-7-2025 04:34,sunny,22,0,0
3352,plastic,14-7-2025 11:49,sunny,22,0,0
3353,metal,14-7-2025 10:07,sunny,22,0,0
3354,glass,14-7-2025 08:55,sunny,22,0,0
3355,plastic,14-7-2025 21:23,sunny,22,0,0
3356,metal,14-7-2025 04:26,sunny,22,0,0
3357,glass,14-7-2025 08:47,sunny,22,0,0
3358,glass,14-7-2025 11:10,sunny,22,0,0
3359,plastic,14-7-2025 14:42,sunny,22,0,0
3360,paper,14-7-2025 01:13,sunny,22,0,0
3361,plastic,14-7-2025 19:22,sunny,22,0,0
3362,plastic,14-7-2025 15:08,sunny,22,0,0
3363,paper,14-7-2025 16:01,sunny,22,0,0
3364,plastic,14-7-2025 09:04,sunny,22,0,0
3365,plastic,14-7-2025 20:03,sunny,22,0,0
3366,plastic,14-7-2025 10:56,sunny,22,0,0
3367,plastic,14-7-2025 04:54,sunny,22,0,0
3368,plastic,14-7-2025 10:00,sunny,22,0,0
3369,organic,15-7-2025 11:28,sunny,25,0,0
3370,glass,15-7-2025 10:34,sunny,25,0,0
3371,metal,15-7-2025 16:59,sunny,25,0,0
3372,glass,15-7-2025 05:32,sunny,25,0,0
3373,paper,15-7-2025 05:59,sunny,25,0,0
3374,plastic,15-7-2025 04:25,sunny,25,0,0
3375,plastic,15-7-2025 04:21,sunny,25,0,0
3376,paper,15-7-2025 14:09,sunny,25,0,0
3377,organic,15-7-2025 15:28,sunny,25,0,0
3378,organic,15-7-2025 14:06,sunny,25,0,0
3379,organic,15-7-2025 17:22,sunny,25,0,0
3380,organic,15-7-2025 17:55,sunny,25,0,0
3381,plastic,15-7-2025 14:05,sunny,25,0,0
3382,organic,15-7-2025 09:44,sunny,25,0,0
3383,paper,15-7-2025 16:02,sunny,25,0,0
3384,paper,15-7-2025 18:42,sunny,25,0,0
3385,glass,15-7-2025 17:00,sunny,25,0,0
3386,paper,15-7-2025 17:07,sunny,25,0,0
3387,paper,15-7-2025 10:26,sunny,25,0,0
3388,plastic,15-7-2025 05:03,sunny,25,0,0
3389,paper,15-7-2025 04:14,sunny,25,0,0
3390,metal,15-7-2025 13:53,sunny,25,0,0
3391,plastic,15-7-2025 08:38,sunny,25,0,0
3392,paper,15-7-2025 01:14,sunny,25,0,0
3393,plastic,15-7-2025 13:56,sunny,25,0,0
3394,plastic,15-7-2025 06:09,sunny,25,0,0
3395,paper,15-7-2025 21:07,sunny,25,0,0
3396,paper,15-7-2025 15:31,sunny,25,0,0
3397,paper,16-7-2025 22:18,sunny,15,0,0
3398,organic,16-7-2025 01:21,sunny,15,0,0
3399,paper,16-7-2025 05:45,sunny,15,0,0
3400,plastic,16-7-2025 20:12,sunny,15,0,0
3401,organic,16-7-2025 08:14,sunny,15,0,0
3402,paper,16-7-2025 11:36,sunny,15,0,0
3403,paper,16-7-2025 06:49,sunny,15,0,0
3404,paper,16-7-2025 22:04,sunny,15,0,0
3405,organic,16-7-2025 04:32,sunny,15,0,0
3406,paper,16-7-2025 17:04,sunny,15,0,0
3407,plastic,16-7-2025 16:33,sunny,15,0,0
3408,glass,16-7-2025 16:53,sunny,15,0,0
3409,plastic,16-7-2025 18:01,sunny,15,0,0
3410,organic,16-7-2025 16:23,sunny,15,0,0
3411,organic,16-7-2025 17:14,sunny,15,0,0
3412,plastic,16-7-2025 21:44,sunny,15,0,0
3413,glass,16-7-2025 22:03,sunny,15,0,0
3414,plastic,16-7-2025 18:12,sunny,15,0,0
3415,paper,16-7-2025 01:46,sunny,15,0,0
3416,paper,16-7-2025 19:19,sunny,15,0,0
3417,organic,16-7-2025 20:00,sunny,15,0,0
3418,plastic,16-7-2025 20:36,sunny,15,0,0
3419,organic,16-7-2025 12:43,sunny,15,0,0
3420,plastic,16-7-2025 06:24,sunny,15,0,0
3421,metal,17-7-2025 10:02,cloudy,16,0,0
3422,plastic,17-7-2025 23:08,cloudy,16,0,0
3423,organic,17-7-2025 15:56,cloudy,16,0,0
3424,paper,17-7-2025 14:12,cloudy,16,0,0
3425,plastic,17-7-2025 19:17,cloudy,16,0,0
3426,plastic,17-7-2025 11:23,cloudy,16,0,0
3427,paper,17-7-2025 15:33,cloudy,16,0,0
3428,glass,17-7-2025 14:25,cloudy,16,0,0
3429,metal,17-7-2025 13:02,cloudy,16,0,0
3430,plastic,17-7-2025 21:59,cloudy,16,0,0
3431,glass,17-7-2025 07:01,cloudy,16,0,0
3432,plastic,17-7-2025 23:53,cloudy,16,0,0
3433,plastic,17-7-2025 02:46,cloudy,16,0,0
3434,paper,17-7-2025 15:02,cloudy,16,0,0
3435,glass,17-7-2025 03:47,cloudy,16,0,0
3436,metal,17-7-2025 11:47,cloudy,16,0,0
3437,paper,17-7-2025 05:17,cloudy,16,0,0
3438,glass,17-7-2025 17:49,cloudy,16,0,0
3439,plastic,17-7-2025 07:06,cloudy,16,0,0
3440,paper,17-7-2025 05:05,cloudy,16,0,0
3441,organic,17-7-2025 20:23,cloudy,16,0,0
3442,plastic,18-7-2025 23:42,sunny,22,0,0
3443,metal,18-7-2025 19:22,sunny,22,0,0
3444,plastic,18-7-2025 15:52,sunny,22,0,0
3445,paper,18-7-2025 09:06,sunny,22,0,0
3446,plastic,18-7-2025 10:02,sunny,22,0,0
3447,plastic,18-7-2025 20:34,sunny,22,0,0
3448,paper,18-7-2025 08:05,sunny,22,0,0
3449,glass,18-7-2025 10:34,sunny,22,0,0
3450,glass,18-7-2025 12:50,sunny,22,0,0
3451,paper,18-7-2025 20:45,sunny,22,0,0
3452,metal,18-7-2025 20:54,sunny,22,0,0
3453,plastic,18-7-2025 21:58,sunny,22,0,0
3454,organic,18-7-2025 07:10,sunny,22,0,0
3455,glass,18-7-2025 08:33,sunny,22,0,0
3456,organic,18-7-2025 20:50,sunny,22,0,0
3457,organic,18-7-2025 13:49,sunny,22,0,0
3458,glass,18-7-2025 12:46,sunny,22,0,0
3459,paper,18-7-2025 01:42,sunny,22,0,0
3460,organic,18-7-2025 11:29,sunny,22,0,0
3461,plastic,18-7-2025 03:48,sunny,22,0,0
3462,paper,18-7-2025 22:33,sunny,22,0,0
3463,paper,18-7-2025 14:55,sunny,22,0,0
3464,paper,18-7-2025 16:11,sunny,22,0,0
3465,plastic,18-7-2025 04:09,sunny,22,0,0
3466,organic,18-7-2025 20:17,sunny,22,0,0
3467,plastic,18-7-2025 00:44,sunny,22,0,0
3468,paper,18-7-2025 11:45,sunny,22,0,0
3469,glass,18-7-2025 19:19,sunny,22,0,0
3470,plastic,19-7-2025 18:51,sunny,17,0,0
3471,paper,19-7-2025 19:18,sunny,17,0,0
3472,paper,19-7-2025 19:40,sunny,17,0,0
3473,glass,19-7-2025 12:28,sunny,17,0,0
3474,plastic,19-7-2025 23:44,sunny,17,0,0
3475,plastic,19-7-2025 08:54,sunny,17,0,0
3476,metal,19-7-2025 03:44,sunny,17,0,0
3477,metal,19-7-2025 01:28,sunny,17,0,0
3478,organic,19-7-2025 18:32,sunny,17,0,0
3479,plastic,19-7-2025 20:05,sunny,17,0,0
3480,paper,19-7-2025 12:00,sunny,17,0,0
3481,plastic,19-7-2025 08:23,sunny,17,0,0
3482,glass,19-7-2025 06:55,sunny,17,0,0
3483,plastic,19-7-2025 21:29,sunny,17,0,0
3484,glass,19-7-2025 18:59,sunny,17,0,0
3485,metal,19-7-2025 15:30,sunny,17,0,0
3486,paper,19-7-2025 15:09,sunny,17,0,0
3487,plastic,19-7-2025 08:26,sunny,17,0,0
3488,organic,19-7-2025 03:45,sunny,17,0,0
3489,plastic,19-7-2025 02:38,sunny,17,0,0
3490,metal,19-7-2025 22:41,sunny,17,0,0
3491,paper,19-7-2025 01:48,sunny,17,0,0
3492,organic,19-7-2025 06:34,sunny,17,0,0
3493,plastic,19-7-2025 09:39,sunny,17,0,0
3494,organic,19-7-2025 03:10,sunny,17,0,0
3495,glass,19-7-2025 04:52,sunny,17,0,0
3496,organic,19-7-2025 16:34,sunny,17,0,0
3497,plastic,19-7-2025 09:00,sunny,17,0,0
3498,organic,20-7-2025 16:10,cloudy,21,0,0
3499,glass,20-7-2025 10:54,cloudy,21,0,0
3500,plastic,20-7-2025 16:59,cloudy,21,0,0
3501,organic,20-7-2025 07:35,cloudy,21,0,0
3502,plastic,20-7-2025 13:03,cloudy,21,0,0
3503,plastic,20-7-2025 21:20,cloudy,21,0,0
3504,organic,20-7-2025 06:25,cloudy,21,0,0
3505,paper,20-7-2025 02:16,cloudy,21,0,0
3506,plastic,20-7-2025 04:26,cloudy,21,0,0
3507,metal,20-7-2025 18:47,cloudy,21,0,0
3508,plastic,20-7-2025 15:28,cloudy,21,0,0
3509,metal,20-7-2025 10:38,cloudy,21,0,0
3510,plastic,20-7-2025 03:52,cloudy,21,0,0
3511,paper,20-7-2025 23:31,cloudy,21,0,0
3512,organic,20-7-2025 15:06,cloudy,21,0,0
3513,organic,20-7-2025 20:51,cloudy,21,0,0
3514,metal,20-7-2025 12:44,cloudy,21,0,0
3515,paper,20-7-2025 17:50,cloudy,21,0,0
3516,paper,20-7-2025 18:58,cloudy,21,0,0
